datetime,dep,tx_incidence,tx_positivite
2021-03-09,60,244.9,12.43
2021-03-10,60,253.8,11.96
2021-03-11,60,264.9,9.84
2021-03-12,60,269.1,8.64
2021-03-13,60,285.9,8.65
2021-03-14,60,285.4,8.61
2021-03-15,60,305.0,8.31
2021-03-16,60,311.5,7.56
2021-03-17,60,330.1,7.44
2021-03-18,60,355.3,7.45
2021-03-19,60,388.3,7.65
2021-03-20,60,390.2,7.55
2021-03-21,60,392.5,7.59
2021-01-01,61,117.0,7.54
2021-01-02,61,98.6,6.39
2021-01-03,61,105.3,6.7
2021-01-04,61,113.7,6.6
2021-01-05,61,132.0,7.73
2021-01-06,61,155.4,9.58
2021-01-07,61,152.1,10.0
2021-01-08,61,177.2,9.88
2021-01-09,61,177.2,10.02
2021-01-10,61,173.8,9.84
2021-01-11,61,167.1,9.98
2021-01-12,61,172.2,10.05
2021-01-13,61,172.2,9.83
2021-01-14,61,175.5,9.59
2021-01-15,61,165.5,8.68
2021-01-16,61,177.2,9.01
2021-01-17,61,173.8,8.78
2021-01-18,61,188.9,9.05
2021-01-19,61,168.8,7.97
2021-01-20,61,150.4,6.98
2021-01-21,61,137.1,6.27
2021-01-22,61,142.1,6.43
2021-01-23,61,132.0,5.97
2021-01-24,61,132.0,5.98
2021-01-25,61,117.0,5.14
2021-01-26,61,115.3,5.15
2021-01-27,61,125.4,5.7
2021-01-28,61,120.3,5.65
2021-01-29,61,112.0,5.25
2021-01-30,61,113.7,5.42
2021-01-31,61,113.7,5.43
2021-02-01,61,107.0,5.68
2021-02-02,61,115.3,6.12
2021-02-03,61,103.6,5.6
2021-02-04,61,102.0,5.45
2021-02-05,61,103.6,5.61
2021-02-06,61,103.6,5.37
2021-02-07,61,107.0,5.52
2021-02-08,61,125.4,6.25
2021-02-09,61,115.3,5.93
2021-02-10,61,112.0,5.83
2021-02-11,61,107.0,5.79
2021-02-12,61,112.0,6.18
2021-02-13,61,102.0,5.8
2021-02-14,61,98.6,5.66
2021-02-15,61,75.2,4.52
2021-02-16,61,70.2,4.2
2021-02-17,61,61.8,3.7
2021-02-18,61,70.2,4.14
2021-02-19,61,73.5,4.36
2021-02-20,61,80.2,4.72
2021-02-21,61,80.2,4.77
2021-02-22,61,86.9,5.06
2021-02-23,61,78.6,4.94
2021-02-24,61,81.9,5.17
2021-02-25,61,83.6,5.38
2021-02-26,61,73.5,4.86
2021-02-27,61,70.2,4.92
2021-02-28,61,70.2,4.88
2021-03-01,61,93.6,6.71
2021-03-02,61,113.7,8.14
2021-03-03,61,128.7,9.65
2021-03-04,61,137.1,10.29
2021-03-05,61,173.8,12.61
2021-03-06,61,177.2,12.13
2021-03-07,61,178.8,12.21
2021-03-08,61,172.2,10.99
2021-03-09,61,170.5,10.29
2021-03-10,61,165.5,9.63
2021-03-11,61,158.8,8.93
2021-03-12,61,138.7,6.81
2021-03-13,61,147.1,6.91
2021-03-14,61,145.4,6.75
2021-03-15,61,158.8,6.98
2021-03-16,61,187.2,7.46
2021-03-17,61,210.6,7.71
2021-03-18,61,245.7,7.54
2021-03-19,61,280.8,7.84
2021-03-20,61,295.8,8.06
2021-03-21,61,302.5,8.17
2021-01-01,62,63.7,5.26
2021-01-02,62,70.5,5.61
2021-01-03,62,70.3,5.58
2021-01-04,62,73.3,5.69
2021-01-05,62,71.1,5.78
2021-01-06,62,71.6,6.57
2021-01-07,62,80.3,7.33
2021-01-08,62,98.8,7.37
2021-01-09,62,98.8,7.54
2021-01-10,62,100.2,7.67
2021-01-11,62,104.0,7.72
2021-01-12,62,108.7,7.61
2021-01-13,62,109.7,7.2
2021-01-14,62,108.4,6.94
2021-01-15,62,115.7,6.97
2021-01-16,62,117.9,6.9
2021-01-17,62,117.9,6.89
2021-01-18,62,126.1,7.1
2021-01-19,62,127.4,6.96
2021-01-20,62,132.6,7.03
2021-01-21,62,132.6,6.74
2021-01-22,62,131.0,6.32
2021-01-23,62,133.4,6.36
2021-01-24,62,132.6,6.32
2021-01-25,62,127.4,5.85
2021-01-26,62,126.4,5.64
2021-01-27,62,120.6,5.41
2021-01-28,62,119.5,4.95
2021-01-29,62,120.9,4.87
2021-01-30,62,117.6,4.73
2021-01-31,62,117.9,4.73
2021-02-01,62,120.9,4.79
2021-02-02,62,125.8,4.79
2021-02-03,62,131.0,4.9
2021-02-04,62,137.0,5.26
2021-02-05,62,134.5,5.27
2021-02-06,62,142.1,5.44
2021-02-07,62,142.4,5.43
2021-02-08,62,150.0,5.55
2021-02-09,62,151.1,5.4
2021-02-10,62,161.2,5.49
2021-02-11,62,172.9,5.67
2021-02-12,62,188.7,5.78
2021-02-13,62,197.4,5.91
2021-02-14,62,199.3,5.96
2021-02-15,62,210.2,5.81
2021-02-16,62,216.5,5.72
2021-02-17,62,233.1,6.05
2021-02-18,62,244.0,6.02
2021-02-19,62,255.2,6.24
2021-02-20,62,253.8,6.16
2021-02-21,62,256.0,6.21
2021-02-22,62,263.6,6.88
2021-02-23,62,275.0,7.75
2021-02-24,62,274.2,8.07
2021-02-25,62,278.3,8.8
2021-02-26,62,282.7,9.42
2021-02-27,62,291.9,9.91
2021-02-28,62,289.2,9.83
2021-03-01,62,302.8,10.32
2021-03-02,62,312.1,10.94
2021-03-03,62,307.4,10.93
2021-03-04,62,310.4,11.47
2021-03-05,62,316.4,11.78
2021-03-06,62,316.2,11.84
2021-03-07,62,318.3,11.85
2021-03-08,62,329.5,11.68
2021-03-09,62,337.1,10.91
2021-03-10,62,354.8,11.17
2021-03-11,62,357.5,10.44
2021-03-12,62,361.4,9.88
2021-03-13,62,357.8,9.72
2021-03-14,62,358.9,9.75
2021-03-15,62,373.6,9.54
2021-03-16,62,375.8,8.98
2021-03-17,62,381.5,8.71
2021-03-18,62,377.1,8.14
2021-03-19,62,388.9,7.74
2021-03-20,62,399.5,7.74
2021-03-21,62,399.8,7.72
2021-01-01,63,104.3,6.33
2021-01-02,63,110.4,6.83
2021-01-03,63,107.7,6.7
2021-01-04,63,121.9,7.52
2021-01-05,63,107.7,7.35
2021-01-06,63,111.7,8.16
2021-01-07,63,119.2,9.13
2021-01-08,63,142.2,8.92
2021-01-09,63,142.9,9.09
2021-01-10,63,142.2,9.19
2021-01-11,63,122.6,7.74
2021-01-12,63,119.2,7.07
2021-01-13,63,112.4,6.78
2021-01-14,63,105.6,6.38
2021-01-15,63,104.3,6.27
2021-01-16,63,107.0,6.3
2021-01-17,63,106.3,6.23
2021-01-18,63,119.2,6.59
2021-01-19,63,130.0,6.66
2021-01-20,63,144.9,6.87
2021-01-21,63,155.1,7.07
2021-01-22,63,174.7,7.43
2021-01-23,63,182.2,7.54
2021-01-24,63,182.8,7.55
2021-01-25,63,186.9,7.62
2021-01-26,63,185.5,7.48
2021-01-27,63,188.9,7.68
2021-01-28,63,196.4,7.81
2021-01-29,63,182.2,7.4
2021-01-30,63,175.4,7.19
2021-01-31,63,175.4,7.2
2021-02-01,63,179.4,7.64
2021-02-02,63,179.4,7.27
2021-02-03,63,172.7,6.84
2021-02-04,63,159.1,5.97
2021-02-05,63,158.5,5.78
2021-02-06,63,153.0,5.35
2021-02-07,63,153.7,5.33
2021-02-08,63,139.5,4.77
2021-02-09,63,133.4,5.02
2021-02-10,63,126.6,5.01
2021-02-11,63,123.2,5.45
2021-02-12,63,115.1,5.26
2021-02-13,63,119.9,5.82
2021-02-14,63,119.9,5.87
2021-02-15,63,123.2,6.31
2021-02-16,63,125.3,6.7
2021-02-17,63,121.2,6.83
2021-02-18,63,119.2,7.04
2021-02-19,63,126.6,8.02
2021-02-20,63,129.3,8.53
2021-02-21,63,130.0,8.57
2021-02-22,63,128.0,9.08
2021-02-23,63,136.1,8.71
2021-02-24,63,149.6,9.15
2021-02-25,63,149.0,7.72
2021-02-26,63,137.5,6.98
2021-02-27,63,137.5,6.86
2021-02-28,63,138.8,6.94
2021-03-01,63,135.4,6.34
2021-03-02,63,127.3,5.0
2021-03-03,63,130.0,4.92
2021-03-04,63,135.4,5.19
2021-03-05,63,134.8,4.82
2021-03-06,63,124.6,4.48
2021-03-07,63,123.9,4.45
2021-03-08,63,130.0,4.59
2021-03-09,63,130.0,4.96
2021-03-10,63,112.4,4.12
2021-03-11,63,105.6,3.23
2021-03-12,63,119.9,3.01
2021-03-13,63,130.7,3.07
2021-03-14,63,133.4,3.13
2021-03-15,63,148.3,3.32
2021-03-16,63,153.7,3.2
2021-03-17,63,169.3,3.36
2021-03-18,63,185.5,3.64
2021-03-19,63,191.6,3.81
2021-03-20,63,193.7,3.85
2021-03-21,63,190.3,3.77
2021-01-01,64,63.5,3.79
2021-01-02,64,66.9,4.13
2021-01-03,64,66.2,4.09
2021-01-04,64,73.1,4.59
2021-01-05,64,79.3,5.34
2021-01-06,64,85.5,6.4
2021-01-07,64,96.6,7.51
2021-01-08,64,118.7,7.56
2021-01-09,64,118.0,7.53
2021-01-10,64,118.0,7.59
2021-01-11,64,113.1,7.3
2021-01-12,64,106.2,6.59
2021-01-13,64,102.8,6.06
2021-01-14,64,104.9,6.1
2021-01-15,64,99.3,5.58
2021-01-16,64,93.8,5.29
2021-01-17,64,95.2,5.37
2021-01-18,64,106.2,5.61
2021-01-19,64,113.8,5.63
2021-01-20,64,120.0,5.86
2021-01-21,64,113.8,5.33
2021-01-22,64,113.1,5.27
2021-01-23,64,114.5,5.3
2021-01-24,64,113.8,5.23
2021-01-25,64,105.6,4.89
2021-01-26,64,104.2,4.94
2021-01-27,64,103.5,4.91
2021-01-28,64,112.5,5.15
2021-01-29,64,122.8,5.31
2021-01-30,64,124.9,5.29
2021-01-31,64,125.6,5.33
2021-02-01,64,117.3,5.02
2021-02-02,64,118.0,4.71
2021-02-03,64,104.9,3.99
2021-02-04,64,91.1,3.23
2021-02-05,64,71.1,2.61
2021-02-06,64,66.9,2.41
2021-02-07,64,65.5,2.36
2021-02-08,64,62.1,2.26
2021-02-09,64,48.3,1.92
2021-02-10,64,46.2,1.99
2021-02-11,64,40.0,2.05
2021-02-12,64,35.9,1.86
2021-02-13,64,39.3,2.11
2021-02-14,64,40.0,2.14
2021-02-15,64,37.9,2.13
2021-02-16,64,44.8,2.65
2021-02-17,64,49.7,3.11
2021-02-18,64,56.6,3.75
2021-02-19,64,60.0,4.54
2021-02-20,64,55.2,4.47
2021-02-21,64,55.9,4.52
2021-02-22,64,55.2,4.16
2021-02-23,64,49.7,3.34
2021-02-24,64,46.2,3.11
2021-02-25,64,46.2,2.47
2021-02-26,64,44.2,2.26
2021-02-27,64,44.2,2.27
2021-02-28,64,43.5,2.23
2021-03-01,64,41.4,2.14
2021-03-02,64,40.7,2.22
2021-03-03,64,35.2,1.88
2021-03-04,64,31.7,1.9
2021-03-05,64,29.7,1.57
2021-03-06,64,29.0,1.52
2021-03-07,64,28.3,1.48
2021-03-08,64,25.5,1.31
2021-03-09,64,22.8,1.04
2021-03-10,64,22.1,1.0
2021-03-11,64,20.7,0.76
2021-03-12,64,29.0,1.0
2021-03-13,64,29.7,1.02
2021-03-14,64,29.7,1.02
2021-03-15,64,33.1,1.14
2021-03-16,64,42.8,1.41
2021-03-17,64,51.7,1.69
2021-03-18,64,68.3,2.28
2021-03-19,64,73.1,2.43
2021-03-20,64,73.1,2.38
2021-03-21,64,73.1,2.38
2021-01-01,65,118.2,7.15
2021-01-02,65,138.3,8.48
2021-01-03,65,138.3,8.52
2021-01-04,65,153.9,9.49
2021-01-05,65,156.1,10.31
2021-01-06,65,138.3,10.05
2021-01-07,65,122.7,9.72
2021-01-08,65,129.4,8.76
2021-01-09,65,102.6,6.97
2021-01-10,65,102.6,7.0
2021-01-11,65,82.5,5.59
2021-01-12,65,89.2,6.14
2021-01-13,65,93.7,6.77
2021-01-14,65,91.4,6.73
2021-01-15,65,102.6,7.13
2021-01-16,65,102.6,6.89
2021-01-17,65,102.6,6.87
2021-01-18,65,98.1,6.3
2021-01-19,65,91.4,5.42
2021-01-20,65,100.4,5.78
2021-01-21,65,100.4,5.59
2021-01-22,65,95.9,5.28
2021-01-23,65,95.9,5.43
2021-01-24,65,95.9,5.4
2021-01-25,65,100.4,4.86
2021-01-26,65,87.0,4.37
2021-01-27,65,73.6,3.64
2021-01-28,65,78.1,3.48
2021-01-29,65,95.9,4.02
2021-01-30,65,102.6,4.2
2021-01-31,65,104.8,4.3
2021-02-01,65,102.6,4.83
2021-02-02,65,109.3,4.98
2021-02-03,65,111.5,5.29
2021-02-04,65,116.0,5.56
2021-02-05,65,91.4,3.71
2021-02-06,65,78.1,3.19
2021-02-07,65,75.8,3.1
2021-02-08,65,62.4,2.37
2021-02-09,65,53.5,1.98
2021-02-10,65,51.3,1.86
2021-02-11,65,51.3,1.97
2021-02-12,65,58.0,2.66
2021-02-13,65,58.0,2.63
2021-02-14,65,60.2,2.73
2021-02-15,65,73.6,3.74
2021-02-16,65,75.8,4.28
2021-02-17,65,71.4,4.23
2021-02-18,65,66.9,4.32
2021-02-19,65,62.4,4.48
2021-02-20,65,64.7,4.91
2021-02-21,65,62.4,4.76
2021-02-22,65,51.3,4.11
2021-02-23,65,49.1,4.01
2021-02-24,65,55.8,4.5
2021-02-25,65,53.5,4.37
2021-02-26,65,60.2,4.91
2021-02-27,65,64.7,5.29
2021-02-28,65,64.7,5.31
2021-03-01,65,64.7,5.49
2021-03-02,65,64.7,5.33
2021-03-03,65,58.0,4.7
2021-03-04,65,60.2,4.81
2021-03-05,65,60.2,4.85
2021-03-06,65,64.7,5.14
2021-03-07,65,64.7,5.11
2021-03-08,65,69.1,4.27
2021-03-09,65,82.5,4.82
2021-03-10,65,80.3,4.47
2021-03-11,65,75.8,2.82
2021-03-12,65,69.1,2.04
2021-03-13,65,73.6,2.16
2021-03-14,65,75.8,2.23
2021-03-15,65,98.1,2.33
2021-03-16,65,120.4,2.28
2021-03-17,65,136.0,2.54
2021-03-18,65,151.7,2.75
2021-03-19,65,180.6,2.99
2021-03-20,65,180.6,2.96
2021-03-21,65,178.4,2.93
2021-01-01,66,56.7,6.82
2021-01-02,66,64.6,7.32
2021-01-03,66,64.6,7.35
2021-01-04,66,81.2,9.08
2021-01-05,66,82.2,8.43
2021-01-06,66,86.1,9.01
2021-01-07,66,85.1,8.55
2021-01-08,66,106.6,8.66
2021-01-09,66,111.5,9.18
2021-01-10,66,116.4,9.54
2021-01-11,66,133.0,10.0
2021-01-12,66,141.8,9.68
2021-01-13,66,144.8,9.22
2021-01-14,66,159.4,9.55
2021-01-15,66,171.2,9.09
2021-01-16,66,179.0,8.94
2021-01-17,66,174.1,8.66
2021-01-18,66,165.3,7.9
2021-01-19,66,168.2,7.93
2021-01-20,66,186.8,8.17
2021-01-21,66,194.6,8.26
2021-01-22,66,214.2,8.67
2021-01-23,66,218.1,8.64
2021-01-24,66,220.1,8.71
2021-01-25,66,248.4,9.16
2021-01-26,66,257.2,9.14
2021-01-27,66,260.2,9.07
2021-01-28,66,254.3,8.53
2021-01-29,66,236.7,7.84
2021-01-30,66,227.9,7.5
2021-01-31,66,227.9,7.43
2021-02-01,66,195.6,6.27
2021-02-02,66,177.0,5.63
2021-02-03,66,160.4,5.2
2021-02-04,66,150.6,4.87
2021-02-05,66,143.8,4.56
2021-02-06,66,138.9,4.55
2021-02-07,66,140.9,4.65
2021-02-08,66,122.3,4.4
2021-02-09,66,115.4,4.39
2021-02-10,66,105.6,4.09
2021-02-11,66,93.9,3.87
2021-02-12,66,73.4,3.37
2021-02-13,66,65.5,2.96
2021-02-14,66,62.6,2.84
2021-02-15,66,66.5,3.08
2021-02-16,66,65.5,3.18
2021-02-17,66,62.6,3.25
2021-02-18,66,62.6,3.4
2021-02-19,66,71.4,3.95
2021-02-20,66,83.1,4.79
2021-02-21,66,83.1,4.8
2021-02-22,66,84.1,5.11
2021-02-23,66,79.2,5.01
2021-02-24,66,81.2,5.58
2021-02-25,66,79.2,5.76
2021-02-26,66,70.4,5.74
2021-02-27,66,65.5,5.64
2021-02-28,66,64.6,5.55
2021-03-01,66,61.6,5.49
2021-03-02,66,62.6,5.7
2021-03-03,66,61.6,5.52
2021-03-04,66,62.6,5.53
2021-03-05,66,78.3,4.72
2021-03-06,66,69.4,4.15
2021-03-07,66,70.4,4.19
2021-03-08,66,79.2,4.74
2021-03-09,66,85.1,4.81
2021-03-10,66,86.1,4.63
2021-03-11,66,85.1,4.43
2021-03-12,66,77.3,3.8
2021-03-13,66,81.2,3.99
2021-03-14,66,80.2,3.95
2021-03-15,66,85.1,3.95
2021-03-16,66,107.6,4.05
2021-03-17,66,115.4,4.21
2021-03-18,66,124.2,3.28
2021-03-19,66,128.1,3.79
2021-03-20,66,139.9,4.02
2021-03-21,66,140.9,4.05
2021-01-01,67,99.6,6.1
2021-01-02,67,123.2,6.68
2021-01-03,67,122.8,6.68
2021-01-04,67,122.4,6.92
2021-01-05,67,127.5,7.85
2021-01-06,67,119.7,8.36
2021-01-07,67,119.7,8.24
2021-01-08,67,145.7,8.32
2021-01-09,67,134.8,8.04
2021-01-10,67,136.4,8.15
2021-01-11,67,146.5,8.62
2021-01-12,67,141.4,8.09
2021-01-13,67,141.0,7.73
2021-01-14,67,145.3,7.87
2021-01-15,67,145.7,7.78
2021-01-16,67,151.5,8.11
2021-01-17,67,150.7,8.11
2021-01-18,67,142.6,7.75
2021-01-19,67,148.4,7.88
2021-01-20,67,163.5,8.49
2021-01-21,67,172.4,8.6
2021-01-22,67,177.4,8.33
2021-01-23,67,174.3,7.82
2021-01-24,67,175.1,7.83
2021-01-25,67,175.5,7.5
2021-01-26,67,180.5,7.63
2021-01-27,67,182.1,7.45
2021-01-28,67,183.6,7.36
2021-01-29,67,185.2,7.47
2021-01-30,67,186.7,7.57
2021-01-31,67,184.0,7.46
2021-02-01,67,199.5,7.75
2021-02-02,67,192.6,7.29
2021-02-03,67,184.0,6.89
2021-02-04,67,174.0,6.47
2021-02-05,67,170.1,5.88
2021-02-06,67,170.5,5.83
2021-02-07,67,171.6,5.85
2021-02-08,67,158.5,5.34
2021-02-09,67,151.1,4.92
2021-02-10,67,148.4,4.79
2021-02-11,67,146.8,4.66
2021-02-12,67,138.3,4.41
2021-02-13,67,138.3,4.43
2021-02-14,67,137.2,4.41
2021-02-15,67,129.0,4.27
2021-02-16,67,136.0,4.51
2021-02-17,67,135.2,4.43
2021-02-18,67,137.9,4.41
2021-02-19,67,146.8,4.68
2021-02-20,67,144.1,4.44
2021-02-21,67,146.8,4.52
2021-02-22,67,152.7,4.72
2021-02-23,67,146.1,4.73
2021-02-24,67,147.2,4.97
2021-02-25,67,136.8,4.73
2021-02-26,67,131.7,4.73
2021-02-27,67,125.5,4.69
2021-02-28,67,125.5,4.7
2021-03-01,67,128.2,5.04
2021-03-02,67,130.6,5.43
2021-03-03,67,132.1,5.72
2021-03-04,67,148.0,6.9
2021-03-05,67,152.3,7.64
2021-03-06,67,159.2,8.29
2021-03-07,67,158.1,8.25
2021-03-08,67,151.5,8.01
2021-03-09,67,155.0,7.92
2021-03-10,67,160.8,8.01
2021-03-11,67,165.8,5.82
2021-03-12,67,168.5,4.85
2021-03-13,67,180.5,5.04
2021-03-14,67,180.9,5.04
2021-03-15,67,203.4,5.07
2021-03-16,67,213.1,4.6
2021-03-17,67,216.6,4.48
2021-03-18,67,227.0,4.86
2021-03-19,67,230.5,4.68
2021-03-20,67,223.6,4.45
2021-03-21,67,225.1,4.48
2021-01-01,68,95.6,7.15
2021-01-02,68,115.5,7.42
2021-01-03,68,116.0,7.5
2021-01-04,68,131.4,8.12
2021-01-05,68,134.2,8.68
2021-01-06,68,135.4,9.08
2021-01-07,68,129.7,8.61
2021-01-08,68,153.0,8.58
2021-01-09,68,141.1,8.28
2021-01-10,68,141.6,8.32
2021-01-11,68,133.7,7.99
2021-01-12,68,127.4,7.39
2021-01-13,68,121.7,7.0
2021-01-14,68,116.6,6.92
2021-01-15,68,115.5,7.12
2021-01-16,68,112.6,7.09
2021-01-17,68,112.6,7.12
2021-01-18,68,112.6,7.3
2021-01-19,68,125.7,8.15
2021-01-20,68,138.2,9.08
2021-01-21,68,153.0,9.63
2021-01-22,68,151.3,8.94
2021-01-23,68,152.4,8.84
2021-01-24,68,152.4,8.82
2021-01-25,68,164.4,9.05
2021-01-26,68,154.7,8.35
2021-01-27,68,148.4,7.74
2021-01-28,68,142.2,6.86
2021-01-29,68,150.7,6.64
2021-01-30,68,160.4,6.96
2021-01-31,68,159.8,6.95
2021-02-01,68,157.6,6.59
2021-02-02,68,170.6,6.76
2021-02-03,68,187.1,7.26
2021-02-04,68,190.5,7.39
2021-02-05,68,190.0,7.48
2021-02-06,68,184.3,7.15
2021-02-07,68,184.9,7.16
2021-02-08,68,179.2,6.74
2021-02-09,68,175.8,6.34
2021-02-10,68,157.6,5.49
2021-02-11,68,158.7,5.22
2021-02-12,68,155.3,4.88
2021-02-13,68,157.0,4.85
2021-02-14,68,155.8,4.8
2021-02-15,68,150.2,4.27
2021-02-16,68,135.4,3.83
2021-02-17,68,134.8,3.79
2021-02-18,68,124.6,3.43
2021-02-19,68,115.5,2.99
2021-02-20,68,100.1,2.6
2021-02-21,68,101.8,2.65
2021-02-22,68,94.4,2.78
2021-02-23,68,87.6,2.88
2021-02-24,68,85.3,3.0
2021-02-25,68,84.7,3.43
2021-02-26,68,86.5,4.43
2021-02-27,68,97.3,5.13
2021-02-28,68,96.7,5.12
2021-03-01,68,97.3,5.49
2021-03-02,68,104.7,6.14
2021-03-03,68,97.3,6.05
2021-03-04,68,97.8,6.4
2021-03-05,68,96.7,6.59
2021-03-06,68,95.0,6.76
2021-03-07,68,96.7,6.86
2021-03-08,68,100.7,6.92
2021-03-09,68,108.1,6.39
2021-03-10,68,114.3,6.62
2021-03-11,68,123.4,4.57
2021-03-12,68,119.4,3.85
2021-03-13,68,125.7,3.98
2021-03-14,68,124.0,3.92
2021-03-15,68,138.8,4.21
2021-03-16,68,135.4,3.9
2021-03-17,68,141.1,3.77
2021-03-18,68,149.6,4.48
2021-03-19,68,155.3,4.62
2021-03-20,68,152.4,4.44
2021-03-21,68,151.3,4.39
2021-01-01,69,86.0,5.6
2021-01-02,69,90.3,6.12
2021-01-03,69,89.3,6.04
2021-01-04,69,103.1,7.58
2021-01-05,69,110.8,8.74
2021-01-06,69,119.8,10.27
2021-01-07,69,133.0,11.24
2021-01-08,69,153.7,10.57
2021-01-09,69,153.1,10.44
2021-01-10,69,154.1,10.54
2021-01-11,69,147.7,10.09
2021-01-12,69,144.7,9.71
2021-01-13,69,144.3,9.49
2021-01-14,69,137.0,9.06
2021-01-15,69,142.0,9.3
2021-01-16,69,141.8,9.22
2021-01-17,69,142.4,9.28
2021-01-18,69,150.4,9.49
2021-01-19,69,156.6,9.52
2021-01-20,69,162.9,9.66
2021-01-21,69,167.5,9.65
2021-01-22,69,173.2,9.55
2021-01-23,69,175.5,9.65
2021-01-24,69,176.7,9.7
2021-01-25,69,182.4,9.55
2021-01-26,69,181.1,9.38
2021-01-27,69,180.7,9.03
2021-01-28,69,178.4,8.59
2021-01-29,69,176.9,8.4
2021-01-30,69,173.0,8.04
2021-01-31,69,170.7,7.96
2021-02-01,69,159.4,7.44
2021-02-02,69,158.9,7.29
2021-02-03,69,157.5,7.0
2021-02-04,69,160.6,6.77
2021-02-05,69,160.2,6.2
2021-02-06,69,165.6,6.15
2021-02-07,69,165.0,6.11
2021-02-08,69,162.3,6.0
2021-02-09,69,152.5,5.71
2021-02-10,69,147.9,5.73
2021-02-11,69,149.5,6.14
2021-02-12,69,148.5,6.64
2021-02-13,69,147.7,6.88
2021-02-14,69,149.3,6.98
2021-02-15,69,151.4,7.43
2021-02-16,69,155.4,8.12
2021-02-17,69,156.9,8.85
2021-02-18,69,159.8,9.73
2021-02-19,69,161.2,10.84
2021-02-20,69,165.6,11.73
2021-02-21,69,167.1,11.78
2021-02-22,69,180.1,12.97
2021-02-23,69,187.0,12.76
2021-02-24,69,191.2,12.47
2021-02-25,69,189.9,11.61
2021-02-26,69,188.9,9.88
2021-02-27,69,185.1,9.54
2021-02-28,69,184.7,9.49
2021-03-01,69,182.0,8.18
2021-03-02,69,177.4,7.37
2021-03-03,69,176.9,6.95
2021-03-04,69,182.0,6.15
2021-03-05,69,181.1,5.45
2021-03-06,69,185.5,5.48
2021-03-07,69,184.9,5.45
2021-03-08,69,189.7,5.47
2021-03-09,69,201.8,5.36
2021-03-10,69,219.0,5.64
2021-03-11,69,231.7,5.54
2021-03-12,69,268.3,6.09
2021-03-13,69,276.7,6.13
2021-03-14,69,280.0,6.19
2021-03-15,69,309.1,6.38
2021-03-16,69,336.1,6.52
2021-03-17,69,343.0,6.48
2021-03-18,69,354.5,6.3
2021-03-19,69,364.7,5.99
2021-03-20,69,382.1,6.22
2021-03-21,69,383.4,6.23
2021-01-01,70,165.9,10.03
2021-01-02,70,186.9,10.77
2021-01-03,70,186.9,10.75
2021-01-04,70,183.1,10.47
2021-01-05,70,206.0,11.31
2021-01-06,70,215.5,11.71
2021-01-07,70,213.6,11.56
2021-01-08,70,230.8,10.57
2021-01-09,70,227.0,10.58
2021-01-10,70,227.0,10.59
2021-01-11,70,227.0,10.12
2021-01-12,70,223.2,9.86
2021-01-13,70,213.6,9.82
2021-01-14,70,217.4,9.91
2021-01-15,70,244.2,10.8
2021-01-16,70,225.1,9.97
2021-01-17,70,225.1,9.96
2021-01-18,70,227.0,10.1
2021-01-19,70,225.1,9.66
2021-01-20,70,215.5,9.02
2021-01-21,70,215.5,8.88
2021-01-22,70,196.5,7.76
2021-01-23,70,206.0,8.27
2021-01-24,70,206.0,8.28
2021-01-25,70,209.8,7.99
2021-01-26,70,194.6,7.66
2021-01-27,70,196.5,7.4
2021-01-28,70,204.1,6.15
2021-01-29,70,225.1,6.67
2021-01-30,70,204.1,6.0
2021-01-31,70,204.1,5.99
2021-02-01,70,196.5,6.05
2021-02-02,70,186.9,5.73
2021-02-03,70,165.9,5.25
2021-02-04,70,137.3,5.57
2021-02-05,70,120.2,5.03
2021-02-06,70,129.7,5.42
2021-02-07,70,129.7,5.43
2021-02-08,70,103.0,4.52
2021-02-09,70,103.0,4.83
2021-02-10,70,97.3,4.93
2021-02-11,70,108.7,5.76
2021-02-12,70,99.2,6.04
2021-02-13,70,85.8,5.56
2021-02-14,70,87.7,5.68
2021-02-15,70,97.3,6.61
2021-02-16,70,95.4,6.73
2021-02-17,70,99.2,7.11
2021-02-18,70,99.2,7.58
2021-02-19,70,106.8,8.52
2021-02-20,70,108.7,8.65
2021-02-21,70,106.8,8.42
2021-02-22,70,110.6,7.99
2021-02-23,70,114.4,8.15
2021-02-24,70,108.7,7.76
2021-02-25,70,114.4,7.97
2021-02-26,70,122.1,7.87
2021-02-27,70,114.4,7.32
2021-02-28,70,116.4,7.48
2021-03-01,70,114.4,6.15
2021-03-02,70,118.3,6.19
2021-03-03,70,116.4,5.89
2021-03-04,70,103.0,4.7
2021-03-05,70,103.0,3.73
2021-03-06,70,114.4,4.13
2021-03-07,70,112.5,4.06
2021-03-08,70,118.3,4.68
2021-03-09,70,133.5,4.84
2021-03-10,70,145.0,4.83
2021-03-11,70,154.5,5.07
2021-03-12,70,148.8,5.17
2021-03-13,70,150.7,5.12
2021-03-14,70,150.7,5.12
2021-03-15,70,146.9,4.33
2021-03-16,70,160.2,4.45
2021-03-17,70,162.1,4.48
2021-03-18,70,150.7,3.65
2021-03-19,70,143.1,3.46
2021-03-20,70,148.8,3.5
2021-03-21,70,150.7,3.54
2021-01-01,71,111.6,10.0
2021-01-02,71,127.8,10.7
2021-01-03,71,132.0,10.57
2021-01-04,71,147.4,11.65
2021-01-05,71,153.3,11.78
2021-01-06,71,162.7,12.79
2021-01-07,71,162.7,12.2
2021-01-08,71,193.4,11.9
2021-01-09,71,190.8,12.36
