datetime,dep,tx_incidence,tx_positivite,taux_occupation_sae
2021-05-25,07,57.8,2.92,66.4
2021-05-25,03,133.1,5.16,66.4
2021-05-25,08,94.5,2.23,52.9
2021-05-25,09,59.1,2.12,43.2
2021-05-25,14,99.6,3.06,67.1
2021-05-26,04,92.0,2.99,63.9
2021-05-26,11,59.0,1.6,41.8
2021-05-26,10,63.2,2.78,51.2
2021-05-26,13,91.6,2.52,63.9
2021-05-26,09,59.1,2.2,41.8
2021-05-26,01,77.8,3.37,63.3
2021-05-26,12,79.8,2.57,41.8
2021-05-26,03,121.0,4.9,63.3
2021-05-26,14,89.2,2.81,65.4
2021-05-26,06,32.6,0.92,63.9
2021-05-26,05,80.4,2.99,63.9
2021-05-26,02,113.9,4.08,99.5
2021-05-26,08,94.9,2.18,51.2
2021-05-26,07,55.7,2.79,63.3
2021-05-27,11,58.2,1.65,40.3
2021-05-27,02,115.0,4.06,96.6
2021-05-27,10,58.4,2.61,50.1
2021-05-27,05,69.8,2.64,63.0
2021-05-27,13,90.3,2.51,63.0
2021-05-27,08,106.2,2.47,50.1
2021-05-27,06,30.2,0.88,63.0
2021-05-27,04,90.8,2.93,63.0
2021-05-27,07,53.5,2.7,61.2
2021-05-27,09,58.4,2.01,40.3
2021-05-27,01,71.5,3.19,61.2
2021-05-27,14,87.2,2.75,59.6
2021-05-27,03,120.7,4.91,61.2
2021-05-27,12,74.7,2.44,40.3
2021-05-28,08,100.6,2.3,48.6
2021-05-28,05,64.9,2.45,62.2
2021-05-28,03,119.2,4.6,57.4
2021-05-28,04,88.4,2.9,62.2
2021-05-28,06,28.9,0.85,62.2
2021-05-28,07,49.9,2.5,57.4
2021-05-28,11,56.6,1.7,38.6
2021-05-28,01,66.4,2.96,57.4
2021-05-28,02,112.9,3.89,94.1
2021-05-28,09,53.8,1.88,38.6
2021-05-28,10,51.0,2.2,48.6
2021-05-28,13,85.9,2.43,62.2
2021-05-28,12,69.7,2.43,38.6
2021-05-28,14,88.6,2.73,57.9
2021-05-29,11,58.0,1.76,38.2
2021-05-29,10,50.3,2.2,46.9
2021-05-29,02,109.9,3.87,91.3
2021-05-29,05,64.9,2.46,59.8
2021-05-29,03,115.9,4.49,54.6
2021-05-29,06,27.1,0.82,59.8
2021-05-29,04,86.6,2.83,59.8
2021-05-29,12,67.5,2.41,38.2
2021-05-29,13,85.1,2.42,59.8
2021-05-29,14,86.0,2.71,59.2
2021-05-29,09,51.8,1.83,38.2
2021-05-29,07,49.0,2.46,54.6
2021-05-29,01,64.8,2.93,54.6
2021-05-29,08,105.1,2.39,46.9
2021-05-30,01,65.4,2.96,54.9
2021-05-30,06,26.3,0.8,59.1
2021-05-30,02,109.3,3.86,90.9
2021-05-30,14,86.9,2.76,59.2
2021-05-30,04,84.8,2.76,59.1
2021-05-30,08,107.3,2.44,46.2
2021-05-30,09,51.8,1.82,37.3
2021-05-30,12,66.1,2.35,37.3
2021-05-30,13,84.7,2.41,59.1
2021-05-30,05,62.8,2.38,59.1
2021-05-30,11,59.3,1.8,37.3
2021-05-30,03,115.3,4.47,54.9
2021-05-30,10,51.3,2.23,46.2
2021-05-30,07,49.0,2.46,54.9
2021-05-31,08,121.3,2.53,44.9
2021-05-31,11,73.0,1.92,37.8
2021-05-31,03,127.7,4.49,55.1
2021-05-31,09,58.4,1.71,37.8
2021-05-31,04,96.2,2.69,57.8
2021-05-31,12,73.3,2.24,37.8
2021-05-31,14,94.0,2.62,58.3
2021-05-31,13,95.2,2.4,57.8
2021-05-31,10,58.4,2.27,44.9
2021-05-31,02,122.0,3.77,88.8
2021-05-31,05,69.8,2.34,57.8
2021-05-31,06,31.8,0.83,57.8
2021-05-31,07,58.1,2.43,55.1
2021-05-31,01,80.2,3.1,55.1
2021-06-01,06,29.6,0.84,54.1
2021-06-01,07,53.2,2.49,51.9
2021-06-01,14,81.4,2.38,60.0
2021-06-01,08,106.2,2.58,44.1
2021-06-01,01,73.5,2.9,51.9
2021-06-01,09,48.6,1.6,35.4
2021-06-01,13,82.4,2.21,54.1
2021-06-01,05,60.0,2.28,54.1
2021-06-01,12,52.4,1.75,35.4
2021-06-01,04,72.0,2.27,54.1
2021-06-01,02,97.3,3.33,87.2
2021-06-01,03,103.5,3.65,51.9
2021-06-01,10,50.7,2.14,44.1
2021-06-01,11,58.2,1.62,35.4
2021-06-02,07,51.1,2.45,49.6
2021-06-02,01,69.7,2.78,49.6
2021-06-02,11,57.7,1.58,35.7
2021-06-02,10,49.0,2.11,43.4
2021-06-02,05,52.2,2.1,52.0
2021-06-02,06,29.4,0.82,52.0
2021-06-02,02,85.5,3.08,84.5
2021-06-02,04,65.4,2.2,52.0
2021-06-02,13,78.2,2.09,52.0
2021-06-02,09,43.3,1.45,35.7
2021-06-02,03,91.2,3.29,49.6
2021-06-02,08,96.8,2.45,43.4
2021-06-02,14,77.2,2.36,59.2
2021-06-02,12,48.1,1.64,35.7
2021-06-03,11,56.1,1.52,35.0
2021-06-03,07,52.9,2.51,48.7
2021-06-03,10,44.5,1.96,41.3
2021-06-03,13,72.6,1.94,50.2
2021-06-03,05,56.4,2.44,50.2
2021-06-03,03,73.0,2.82,48.7
2021-06-03,06,29.5,0.81,50.2
2021-06-03,08,81.0,2.34,41.3
2021-06-03,12,45.6,1.56,35.0
2021-06-03,09,34.8,1.27,35.0
2021-06-03,14,67.4,2.11,57.9
2021-06-03,01,64.5,2.56,48.7
2021-06-03,02,73.4,2.7,83.6
2021-06-03,04,53.9,1.94,50.2
2021-06-04,12,42.4,1.51,32.3
2021-06-04,04,43.0,1.56,48.0
2021-06-04,01,59.5,2.37,48.1
2021-06-04,13,69.5,1.84,48.0
2021-06-04,07,51.4,2.5,48.1
2021-06-04,06,28.7,0.78,48.0
2021-06-04,09,30.2,1.08,32.3
2021-06-04,14,59.0,1.86,52.9
2021-06-04,11,53.9,1.36,32.3
2021-06-04,03,64.3,2.63,48.1
2021-06-04,02,64.4,2.5,81.1
2021-06-04,05,53.6,2.49,48.0
2021-06-04,08,75.7,2.57,39.6
2021-06-04,10,38.7,1.78,39.6
2021-06-05,12,43.5,1.57,31.4
2021-06-05,04,36.3,1.35,47.4
2021-06-05,03,58.2,2.44,46.9
2021-06-05,02,59.9,2.36,78.8
2021-06-05,13,65.0,1.74,47.4
2021-06-05,09,32.2,1.17,31.4
2021-06-05,05,52.2,2.4,47.4
2021-06-05,07,49.9,2.42,46.9
2021-06-05,01,56.9,2.3,46.9
2021-06-05,11,49.9,1.27,31.4
2021-06-05,10,35.5,1.67,38.5
2021-06-05,08,73.1,2.51,38.5
2021-06-05,06,28.5,0.77,47.4
2021-06-05,14,54.1,1.71,52.9
2021-06-06,07,49.6,2.41,46.7
2021-06-06,13,64.4,1.73,47.6
2021-06-06,03,58.0,2.43,46.7
2021-06-06,06,28.7,0.78,47.6
2021-06-06,08,69.7,2.41,38.3
2021-06-06,02,59.5,2.34,78.5
2021-06-06,10,32.9,1.55,38.3
2021-06-06,04,36.3,1.35,47.6
2021-06-06,05,52.2,2.42,47.6
2021-06-06,01,55.7,2.25,46.7
2021-06-06,14,51.6,1.62,53.3
2021-06-06,12,43.5,1.57,30.8
2021-06-06,09,31.5,1.15,30.8
2021-06-06,11,49.1,1.25,30.8
2021-06-07,05,50.8,2.46,47.0
2021-06-07,07,47.1,2.3,45.4
2021-06-07,08,63.3,2.16,38.9
2021-06-07,06,28.4,0.8,47.0
2021-06-07,02,52.5,2.1,78.1
2021-06-07,13,57.6,1.57,47.0
2021-06-07,01,46.7,1.91,45.4
2021-06-07,09,27.6,1.08,27.4
2021-06-07,10,30.3,1.42,38.9
2021-06-07,11,39.4,1.01,27.4
2021-06-07,04,26.6,1.01,47.0
2021-06-07,14,49.8,1.6,52.5
2021-06-07,12,41.7,1.51,27.4
2021-06-07,03,50.4,2.12,45.4
2021-06-08,05,50.1,2.41,47.2
2021-06-08,13,54.1,1.5,47.2
2021-06-08,01,42.3,1.78,42.2
2021-06-08,08,58.4,1.98,38.3
2021-06-08,12,41.7,1.56,26.8
2021-06-08,14,47.4,1.53,49.2
2021-06-08,03,43.2,1.86,42.2
2021-06-08,02,48.1,1.94,74.0
2021-06-08,04,23.6,0.89,47.2
2021-06-08,11,36.2,0.98,26.8
2021-06-08,06,25.8,0.73,47.2
2021-06-08,09,23.6,0.91,26.8
2021-06-08,07,42.2,2.02,42.2
2021-06-08,10,28.7,1.37,38.3
2021-06-09,07,36.7,1.76,40.1
2021-06-09,06,23.9,0.69,45.4
2021-06-09,04,21.2,0.81,45.4
2021-06-09,14,42.1,1.37,47.9
2021-06-09,03,38.9,1.7,40.1
2021-06-09,12,37.0,1.46,25.1
2021-06-09,02,40.1,1.71,73.3
2021-06-09,05,46.6,2.26,45.4
2021-06-09,10,24.5,1.2,37.2
2021-06-09,08,52.7,1.82,37.2
2021-06-09,01,37.9,1.62,40.1
2021-06-09,13,48.6,1.37,45.4
2021-06-09,11,30.3,0.84,25.1
2021-06-09,09,21.0,0.84,25.1
2021-06-10,01,32.9,1.46,38.6
2021-06-10,13,45.3,1.29,43.7
2021-06-10,11,26.8,0.76,24.7
2021-06-10,04,23.0,0.84,43.7
2021-06-10,10,18.4,0.93,35.7
2021-06-10,09,15.8,0.6,24.7
2021-06-10,02,37.3,1.68,71.7
2021-06-10,05,38.1,1.86,43.7
2021-06-10,08,47.4,1.68,35.7
2021-06-10,07,30.6,1.48,38.6
2021-06-10,14,38.2,1.25,45.8
2021-06-10,03,35.9,1.56,38.6
2021-06-10,06,22.1,0.64,43.7
2021-06-10,12,36.3,1.49,24.7
2021-06-11,07,28.2,1.36,36.7
2021-06-11,06,20.4,0.61,42.4
2021-06-11,11,23.9,0.74,23.0
2021-06-11,10,15.5,0.82,33.5
2021-06-11,02,32.3,1.51,69.6
2021-06-11,03,30.5,1.39,36.7
2021-06-11,12,34.8,1.39,23.0
2021-06-11,14,33.4,1.16,43.8
2021-06-11,01,31.4,1.44,36.7
2021-06-11,08,39.2,1.33,33.5
2021-06-11,05,34.6,1.75,42.4
2021-06-11,13,40.7,1.17,42.4
2021-06-11,04,20.6,0.79,42.4
2021-06-11,09,15.1,0.61,23.0
2021-06-12,13,38.4,1.11,41.3
2021-06-12,02,27.8,1.33,70.1
2021-06-12,01,31.2,1.43,33.5
2021-06-12,05,29.6,1.54,41.3
2021-06-12,11,22.0,0.68,23.0
2021-06-12,06,19.2,0.58,41.3
2021-06-12,09,11.2,0.45,23.0
2021-06-12,03,30.2,1.41,33.5
2021-06-12,10,13.9,0.73,32.5
2021-06-12,07,26.0,1.28,33.5
2021-06-12,08,32.0,1.09,32.5
2021-06-12,04,17.0,0.66,41.3
2021-06-12,12,30.9,1.26,23.0
2021-06-12,14,32.8,1.15,40.8
2021-06-13,10,13.9,0.73,32.5
2021-06-13,08,33.1,1.13,32.5
2021-06-13,03,30.2,1.4,33.3
2021-06-13,06,19.5,0.58,40.7
2021-06-13,11,21.5,0.67,22.6
2021-06-13,09,11.2,0.45,22.6
2021-06-13,07,26.0,1.28,33.3
2021-06-13,13,36.9,1.07,40.7
2021-06-13,12,31.6,1.29,22.6
2021-06-13,04,17.0,0.66,40.7
2021-06-13,01,31.2,1.43,33.3
2021-06-13,14,30.7,1.09,40.4
2021-06-13,02,27.8,1.33,69.9
2021-06-13,05,29.6,1.54,40.7
2021-06-14,01,27.6,1.26,33.3
2021-06-14,14,24.7,0.91,40.4
2021-06-14,02,20.9,1.03,68.5
2021-06-14,12,26.9,1.17,21.9
2021-06-14,03,27.5,1.33,33.3
2021-06-14,05,21.9,1.12,39.3
2021-06-14,08,27.9,0.94,32.7
2021-06-14,13,32.3,0.95,39.3
2021-06-14,11,19.6,0.64,21.9
2021-06-14,10,9.7,0.5,32.7
2021-06-14,07,22.3,1.18,33.3
2021-06-14,09,7.9,0.32,21.9
2021-06-14,04,13.9,0.6,39.3
2021-06-14,06,16.9,0.5,39.3
2021-06-15,04,12.1,0.56,38.5
2021-06-15,12,23.4,1.06,21.1
2021-06-15,07,21.1,1.15,30.6
2021-06-15,10,8.1,0.42,31.0
2021-06-15,08,26.0,0.86,31.0
2021-06-15,09,5.9,0.25,21.1
2021-06-15,13,29.6,0.88,38.5
2021-06-15,14,22.7,0.88,38.8
2021-06-15,06,16.9,0.5,38.5
2021-06-15,02,16.5,0.83,63.7
2021-06-15,11,16.6,0.55,21.1
2021-06-15,03,26.3,1.33,30.6
2021-06-15,01,23.8,1.1,30.6
2021-06-15,05,16.2,0.87,38.5
2021-06-16,04,10.9,0.51,36.5
2021-06-16,14,21.4,0.86,36.7
2021-06-16,02,14.4,0.74,60.3
2021-06-16,01,23.6,1.12,29.2
2021-06-16,12,24.1,1.1,20.0
2021-06-16,13,26.4,0.79,36.5
2021-06-16,11,16.4,0.57,20.0
2021-06-16,09,6.6,0.28,20.0
2021-06-16,07,21.4,1.17,29.2
2021-06-16,06,16.3,0.49,36.5
2021-06-16,08,23.0,0.76,28.8
2021-06-16,03,24.4,1.26,29.2
2021-06-16,10,7.4,0.38,28.8
2021-06-16,05,13.4,0.71,36.5
2021-06-17,14,19.8,0.82,35.4
2021-06-17,04,7.9,0.37,36.1
2021-06-17,12,25.5,1.13,19.6
2021-06-17,11,13.7,0.49,19.6
2021-06-17,08,20.0,0.63,28.6
2021-06-17,05,13.4,0.72,36.1
2021-06-17,03,22.3,1.16,26.8
2021-06-17,07,21.7,1.2,26.8
2021-06-17,13,25.1,0.74,36.1
2021-06-17,02,10.6,0.54,58.0
2021-06-17,10,7.7,0.41,28.6
2021-06-17,01,23.1,1.09,26.8
2021-06-17,06,15.9,0.48,36.1
2021-06-17,09,8.5,0.39,19.6
2021-06-18,06,16.0,0.46,34.8
2021-06-18,07,19.0,1.05,26.5
2021-06-18,12,24.1,1.02,20.0
2021-06-18,01,19.0,0.9,26.5
2021-06-18,02,9.3,0.46,54.3
2021-06-18,08,19.6,0.62,28.0
2021-06-18,05,10.6,0.55,34.8
2021-06-18,03,20.8,1.04,26.5
2021-06-18,14,19.4,0.79,33.8
2021-06-18,09,8.5,0.36,20.0
2021-06-18,10,8.4,0.43,28.0
2021-06-18,13,22.7,0.65,34.8
2021-06-18,11,11.3,0.41,20.0
2021-06-18,04,6.7,0.31,34.8
2021-06-19,07,16.8,0.94,25.8
2021-06-19,12,24.1,1.0,19.2
2021-06-19,04,6.7,0.3,34.6
2021-06-19,11,12.6,0.45,19.2
2021-06-19,08,19.6,0.62,27.3
2021-06-19,06,17.4,0.49,34.6
2021-06-19,02,9.9,0.49,53.0
2021-06-19,01,17.8,0.85,25.8
2021-06-19,09,7.2,0.3,19.2
2021-06-19,03,18.7,0.93,25.8
2021-06-19,10,7.7,0.4,27.3
2021-06-19,05,11.3,0.59,34.6
2021-06-19,13,22.1,0.62,34.6
2021-06-19,14,17.6,0.72,32.9
2021-06-20,05,11.3,0.59,33.9
2021-06-20,03,18.4,0.92,24.9
2021-06-20,10,8.1,0.42,26.9
2021-06-20,07,16.5,0.93,24.9
2021-06-20,12,23.0,0.96,19.2
2021-06-20,11,12.6,0.46,19.2
2021-06-20,14,18.4,0.75,32.9
2021-06-20,01,17.8,0.85,24.9
2021-06-20,02,9.9,0.49,53.2
2021-06-20,13,22.2,0.62,33.9
2021-06-20,09,7.2,0.3,19.2
2021-06-20,04,7.3,0.33,33.9
2021-06-20,08,18.8,0.6,26.9
2021-06-20,06,17.1,0.48,33.9
2021-06-21,02,10.3,0.52,51.8
2021-06-21,09,7.2,0.32,18.6
2021-06-21,01,16.1,0.81,24.0
2021-06-21,14,17.6,0.73,33.8
2021-06-21,13,20.2,0.58,33.7
2021-06-21,04,5.4,0.24,33.7
2021-06-21,11,9.9,0.37,18.6
2021-06-21,12,21.9,0.9,18.6
2021-06-21,07,14.1,0.81,24.0
2021-06-21,08,17.3,0.55,25.4
2021-06-21,05,12.0,0.64,33.7
2021-06-21,06,16.9,0.48,33.7
2021-06-21,10,6.8,0.36,25.4
2021-06-21,03,15.1,0.72,24.0
2021-06-22,06,15.9,0.45,31.5
2021-06-22,09,8.5,0.37,16.5
2021-06-22,10,6.1,0.33,24.5
2021-06-22,03,11.8,0.59,23.3
2021-06-22,08,15.8,0.51,24.5
2021-06-22,11,10.7,0.42,16.5
2021-06-22,07,11.6,0.68,23.3
2021-06-22,05,14.1,0.75,31.5
2021-06-22,14,17.9,0.75,32.5
2021-06-22,13,18.6,0.54,31.5
2021-06-22,04,6.7,0.3,31.5
2021-06-22,02,11.8,0.61,49.3
2021-06-22,12,18.7,0.78,16.5
2021-06-22,01,15.4,0.79,23.3
2021-06-23,13,18.9,0.55,31.3
2021-06-23,10,6.4,0.35,24.5
2021-06-23,07,8.9,0.53,22.2
2021-06-23,11,12.3,0.49,15.6
2021-06-23,12,18.0,0.77,15.6
2021-06-23,05,12.7,0.68,31.3
2021-06-23,08,15.1,0.5,24.5
2021-06-23,03,11.2,0.56,22.2
2021-06-23,01,13.7,0.69,22.2
2021-06-23,02,12.4,0.64,47.7
2021-06-23,14,17.4,0.72,30.4
2021-06-23,09,7.9,0.34,15.6
2021-06-23,06,15.8,0.46,31.3
2021-06-23,04,6.0,0.28,31.3
2021-06-24,12,13.6,0.62,15.2
2021-06-24,04,5.4,0.28,30.9
2021-06-24,03,11.8,0.59,20.6
2021-06-24,01,13.8,0.72,20.6
2021-06-24,07,5.8,0.37,20.6
2021-06-24,11,12.3,0.47,15.2
2021-06-24,06,16.9,0.49,30.9
2021-06-24,08,17.0,0.58,23.4
2021-06-24,14,17.6,0.74,28.8
2021-06-24,10,7.1,0.4,23.4
2021-06-24,05,8.5,0.49,30.9
2021-06-24,13,16.7,0.49,30.9
2021-06-24,02,12.6,0.67,44.5
2021-06-24,09,7.2,0.35,15.2
2021-06-25,02,12.4,0.68,42.0
2021-06-25,09,6.6,0.35,13.9
2021-06-25,13,15.8,0.48,28.9
2021-06-25,14,17.5,0.75,28.8
2021-06-25,06,17.6,0.52,28.9
2021-06-25,04,6.0,0.32,28.9
2021-06-25,12,11.5,0.55,13.9
2021-06-25,11,12.1,0.48,13.9
2021-06-25,07,5.8,0.38,19.7
2021-06-25,01,13.8,0.75,19.7
2021-06-25,05,8.5,0.5,28.9
2021-06-25,10,6.4,0.36,22.8
2021-06-25,03,13.0,0.67,19.7
2021-06-25,08,17.3,0.59,22.8
2021-06-26,05,7.8,0.45,28.9
2021-06-26,14,16.8,0.71,27.9
2021-06-26,06,16.5,0.48,28.9
2021-06-26,03,13.3,0.68,19.1
2021-06-26,13,15.7,0.49,28.9
2021-06-26,04,6.7,0.35,28.9
2021-06-26,07,6.1,0.4,19.1
2021-06-26,01,13.1,0.73,19.1
2021-06-26,08,18.4,0.61,21.7
2021-06-26,11,12.1,0.48,12.9
2021-06-26,09,6.6,0.35,12.9
2021-06-26,10,7.7,0.42,21.7
2021-06-26,02,11.6,0.64,41.8
2021-06-26,12,10.1,0.48,12.9
2021-06-27,01,13.6,0.76,19.1
2021-06-27,09,7.2,0.39,12.7
2021-06-27,02,11.4,0.63,41.6
2021-06-27,04,6.7,0.35,28.9
2021-06-27,10,7.4,0.4,21.3
2021-06-27,08,18.1,0.6,21.3
2021-06-27,11,11.8,0.47,12.7
2021-06-27,03,13.3,0.68,19.1
2021-06-27,05,7.8,0.46,28.9
2021-06-27,12,10.1,0.48,12.7
2021-06-27,07,6.4,0.42,19.1
2021-06-27,13,15.4,0.47,28.9
2021-06-27,06,17.0,0.5,28.9
2021-06-27,14,16.6,0.71,27.5
2021-06-28,06,18.6,0.53,28.7
2021-06-28,10,7.4,0.4,20.2
2021-06-28,13,16.6,0.52,28.7
2021-06-28,09,9.8,0.57,12.0
2021-06-28,11,12.1,0.48,12.0
2021-06-28,07,4.6,0.3,18.8
2021-06-28,04,8.5,0.46,28.7
2021-06-28,01,11.6,0.66,18.8
2021-06-28,02,10.8,0.64,40.9
2021-06-28,14,20.2,0.85,26.2
2021-06-28,12,7.2,0.37,12.0
2021-06-28,03,11.8,0.64,18.8
2021-06-28,08,18.1,0.62,20.2
2021-06-28,05,7.8,0.46,28.7
2021-06-29,06,19.7,0.55,27.0
2021-06-29,01,12.0,0.7,18.8
2021-06-29,13,18.8,0.58,27.0
2021-06-29,07,4.9,0.33,18.8
2021-06-29,05,6.4,0.38,27.0
2021-06-29,08,20.3,0.73,19.4
2021-06-29,03,11.8,0.66,18.8
2021-06-29,10,7.7,0.41,19.4
2021-06-29,11,11.0,0.43,12.2
2021-06-29,12,7.5,0.39,12.2
2021-06-29,09,7.9,0.49,12.2
2021-06-29,02,8.9,0.56,40.2
2021-06-29,14,22.6,0.96,23.8
2021-06-29,04,6.7,0.35,27.0
2021-06-30,14,28.1,1.23,22.9
2021-06-30,10,7.4,0.37,17.6
2021-06-30,11,10.5,0.4,11.8
2021-06-30,03,11.2,0.62,17.9
2021-06-30,04,8.5,0.43,25.7
2021-06-30,07,5.8,0.38,17.9
2021-06-30,05,4.2,0.25,25.7
2021-06-30,08,21.1,0.76,17.6
2021-06-30,02,9.5,0.57,38.8
2021-06-30,09,11.8,0.7,11.8
2021-06-30,12,7.2,0.37,11.8
2021-06-30,01,12.5,0.71,17.9
2021-06-30,13,20.7,0.61,25.7
2021-06-30,06,22.1,0.6,25.7
2021-07-01,13,22.5,0.63,24.8
2021-07-01,08,20.0,0.72,16.6
2021-07-01,09,12.5,0.71,11.4
2021-07-01,02,10.5,0.7,38.1
2021-07-01,05,4.2,0.24,24.8
2021-07-01,07,5.2,0.32,17.9
2021-07-01,03,11.8,0.66,17.9
2021-07-01,12,6.1,0.32,11.4
2021-07-01,04,9.1,0.44,24.8
2021-07-01,06,23.7,0.62,24.8
2021-07-01,10,5.5,0.26,16.6
2021-07-01,14,28.6,1.31,20.8
2021-07-01,11,12.6,0.5,11.4
2021-07-01,01,12.2,0.67,17.9
2021-07-02,14,31.8,1.48,20.8
2021-07-02,02,10.8,0.78,37.9
2021-07-02,10,6.4,0.3,14.4
2021-07-02,05,5.6,0.3,24.3
2021-07-02,03,10.6,0.64,16.6
2021-07-02,09,14.4,0.77,10.5
2021-07-02,11,14.0,0.54,10.5
2021-07-02,13,26.0,0.68,24.3
2021-07-02,01,12.3,0.66,16.6
2021-07-02,04,9.1,0.42,24.3
2021-07-02,06,28.1,0.71,24.3
2021-07-02,12,6.1,0.31,10.5
2021-07-02,07,5.8,0.34,16.6
2021-07-02,08,21.1,0.77,14.4
2021-07-03,02,10.8,0.77,37.7
2021-07-03,12,6.1,0.29,10.8
2021-07-03,03,10.6,0.64,16.3
2021-07-03,01,12.3,0.64,16.3
2021-07-03,11,13.4,0.51,10.8
2021-07-03,08,21.1,0.78,14.2
2021-07-03,07,6.7,0.38,16.3
2021-07-03,05,7.8,0.4,23.9
2021-07-03,06,31.2,0.76,23.9
2021-07-03,14,35.0,1.59,20.0
2021-07-03,10,6.1,0.3,14.2
2021-07-03,13,28.0,0.67,23.9
2021-07-03,09,16.4,0.84,10.8
2021-07-03,04,10.9,0.49,23.9
2021-07-04,09,15.8,0.77,10.8
2021-07-04,11,13.4,0.51,10.8
2021-07-04,01,11.9,0.61,16.5
2021-07-04,02,11.4,0.83,37.7
2021-07-04,08,22.2,0.82,13.8
2021-07-04,07,6.7,0.38,16.5
2021-07-04,05,9.9,0.51,23.9
2021-07-04,10,6.1,0.3,13.8
2021-07-04,04,10.9,0.48,23.9
2021-07-04,06,32.5,0.79,23.9
2021-07-04,14,36.0,1.61,20.0
2021-07-04,13,29.4,0.7,23.9
2021-07-04,12,6.1,0.3,10.8
2021-07-04,03,10.6,0.64,16.5
2021-07-05,06,40.1,0.93,24.6
2021-07-05,04,9.1,0.38,24.6
2021-07-05,02,12.0,0.86,36.5
2021-07-05,13,32.7,0.74,24.6
2021-07-05,03,12.1,0.74,15.6
2021-07-05,05,13.4,0.67,24.6
2021-07-05,12,6.8,0.33,10.5
2021-07-05,07,10.1,0.54,15.6
2021-07-05,10,7.7,0.37,13.5
2021-07-05,14,38.6,1.78,20.4
2021-07-05,01,15.8,0.76,15.6
2021-07-05,08,25.6,0.96,13.5
2021-07-05,09,19.0,0.94,10.5
2021-07-05,11,19.6,0.73,10.5
2021-07-06,09,24.9,1.24,10.1
2021-07-06,01,17.5,0.83,14.3
2021-07-06,04,10.9,0.45,24.1
2021-07-06,08,23.4,0.87,12.9
2021-07-06,03,12.1,0.76,14.3
2021-07-06,05,19.8,0.9,24.1
2021-07-06,14,38.6,1.75,17.5
2021-07-06,10,7.1,0.33,12.9
2021-07-06,11,23.9,0.87,10.1
2021-07-06,06,48.6,1.1,24.1
2021-07-06,07,12.5,0.65,14.3
2021-07-06,13,36.4,0.8,24.1
2021-07-06,12,8.3,0.4,10.1
2021-07-06,02,12.6,0.89,34.9
2021-07-07,06,53.6,1.15,23.0
2021-07-07,11,30.3,1.09,9.9
2021-07-07,10,8.7,0.4,11.6
2021-07-07,02,13.1,0.91,33.6
2021-07-07,01,18.1,0.85,14.5
2021-07-07,08,24.9,0.93,11.6
2021-07-07,12,8.6,0.41,9.9
2021-07-07,09,29.5,1.39,9.9
2021-07-07,13,40.6,0.87,23.0
2021-07-07,03,13.0,0.81,14.5
2021-07-07,07,15.3,0.78,14.5
2021-07-07,04,10.9,0.44,23.0
2021-07-07,14,39.8,1.74,17.1
2021-07-07,05,21.9,0.98,23.0
2021-07-08,03,12.4,0.78,13.1
2021-07-08,11,36.2,1.23,9.5
2021-07-08,09,35.4,1.59,9.5
2021-07-08,14,44.8,1.9,17.1
2021-07-08,08,23.7,0.96,11.8
2021-07-08,06,62.8,1.3,22.2
2021-07-08,05,25.4,1.09,22.2
2021-07-08,07,17.4,0.87,13.1
2021-07-08,02,13.5,0.89,32.2
2021-07-08,12,10.8,0.5,9.5
2021-07-08,04,13.9,0.55,22.2
2021-07-08,01,19.0,0.85,13.1
2021-07-08,13,45.8,0.96,22.2
2021-07-08,10,10.0,0.45,11.8
2021-07-09,01,20.8,0.9,12.7
2021-07-09,09,47.9,1.99,9.5
2021-07-09,06,68.8,1.38,21.5
2021-07-09,13,50.0,1.02,21.5
2021-07-09,05,30.3,1.27,21.5
2021-07-09,04,14.5,0.56,21.5
2021-07-09,11,44.0,1.42,9.5
2021-07-09,03,13.6,0.82,12.7
2021-07-09,10,9.0,0.4,11.0
2021-07-09,07,20.2,0.96,12.7
2021-07-09,12,13.3,0.62,9.5
2021-07-09,02,13.1,0.82,32.4
2021-07-09,14,49.5,2.01,17.9
2021-07-09,08,23.4,1.05,11.0
2021-07-10,10,10.3,0.44,11.0
2021-07-10,04,12.1,0.46,21.3
2021-07-10,06,72.9,1.39,21.3
2021-07-10,13,53.3,1.05,21.3
2021-07-10,03,14.8,0.88,12.9
2021-07-10,07,21.1,0.96,12.9
2021-07-10,12,13.3,0.63,9.5
2021-07-10,02,14.4,0.85,32.6
2021-07-10,05,33.2,1.43,21.3
2021-07-10,08,23.7,1.06,11.0
2021-07-10,09,52.5,2.09,9.5
2021-07-10,01,22.1,0.92,12.9
2021-07-10,11,48.0,1.51,9.5
2021-07-10,14,53.1,2.06,17.9
2021-07-11,02,14.8,0.87,32.6
2021-07-11,05,34.6,1.49,21.3
2021-07-11,07,21.4,0.97,12.9
2021-07-11,11,48.8,1.52,9.5
2021-07-11,14,57.0,2.18,17.5
2021-07-11,12,13.6,0.64,9.5
2021-07-11,09,52.5,2.1,9.5
2021-07-11,06,77.2,1.45,21.3
2021-07-11,08,23.7,1.06,11.0
2021-07-11,10,11.0,0.46,11.0
2021-07-11,01,22.2,0.92,12.9
2021-07-11,03,15.1,0.9,12.9
2021-07-11,04,12.7,0.48,21.3
2021-07-11,13,55.0,1.05,21.3
2021-07-12,04,15.1,0.6,21.7
2021-07-12,12,19.0,0.89,11.0
